avaliacao,fracao_top,peso_especialista,limite_inferior,limite_superior,quantidade,quantidade_selecionada,rmspe_base,rmspe_gate,ganho_pp
holdout_id,0.04,0.25,1500000,2000000.0,40,8,0.3184703354899347,0.31957874783209606,-0.11084123421613579
holdout_id,0.04,0.25,2000000,inf,31,23,0.3846702012047503,0.3759434360460109,0.8726765158739436
holdout_id,0.04,0.3333333333333333,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.04,0.3333333333333333,1000000,1300000.0,75,3,0.23209229245423338,0.2331124430583573,-0.1020150604123915
holdout_id,0.04,0.3333333333333333,1300000,1500000.0,30,4,0.23525524324691327,0.2350952774670842,0.015996577982907434
holdout_id,0.04,0.3333333333333333,1500000,2000000.0,40,8,0.3184703354899347,0.32007333737519567,-0.16030018852609684
holdout_id,0.04,0.3333333333333333,2000000,inf,31,23,0.3846702012047503,0.37330384490142887,1.1366356303321445
holdout_id,0.04,0.5,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.04,0.5,1000000,1300000.0,75,3,0.23209229245423338,0.23364816128934865,-0.15558688351152705
holdout_id,0.04,0.5,1300000,1500000.0,30,4,0.23525524324691327,0.23536522308749575,-0.010997984058247479
holdout_id,0.04,0.5,1500000,2000000.0,40,8,0.3184703354899347,0.32124851575228336,-0.2778180262348662
holdout_id,0.04,0.5,2000000,inf,31,23,0.3846702012047503,0.36844624601830656,1.6223955186443761
holdout_id,0.04,0.75,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.04,0.75,1000000,1300000.0,75,3,0.23209229245423338,0.23448346406701656,-0.23911716127831828
holdout_id,0.04,0.75,1300000,1500000.0,30,4,0.23525524324691327,0.23620554565590682,-0.09503024089935475
holdout_id,0.04,0.75,1500000,2000000.0,40,8,0.3184703354899347,0.3234709461580983,-0.5000610668163596
holdout_id,0.04,0.75,2000000,inf,31,23,0.3846702012047503,0.3622549806305046,2.241522057424572
holdout_id,0.04,1.0,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.04,1.0,1000000,1300000.0,75,3,0.23209229245423338,0.2353564756847531,-0.3264183230519718
holdout_id,0.04,1.0,1300000,1500000.0,30,4,0.23525524324691327,0.23756316944470576,-0.23079261977924925
holdout_id,0.04,1.0,1500000,2000000.0,40,8,0.3184703354899347,0.32623474442805944,-0.7764408938124745
holdout_id,0.04,1.0,2000000,inf,31,23,0.3846702012047503,0.3574375070777483,2.723269412700202
holdout_id,0.05,0.1,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.05,0.1,1000000,1300000.0,75,6,0.23209229245423338,0.23292330370122113,-0.08310112469877562
holdout_id,0.05,0.1,1300000,1500000.0,30,6,0.23525524324691327,0.23508654532715856,0.016869791975471227
holdout_id,0.05,0.1,1500000,2000000.0,40,10,0.3184703354899347,0.318699785939787,-0.022945044985228646
holdout_id,0.05,0.1,2000000,inf,31,25,0.3846702012047503,0.38063826146441987,0.4031939740330448
holdout_id,0.05,0.2,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.05,0.2,1000000,1300000.0,75,6,0.23209229245423338,0.2337867509904859,-0.16944585362525244
holdout_id,0.05,0.2,1300000,1500000.0,30,6,0.23525524324691327,0.23502734168927208,0.02279015576411858
holdout_id,0.05,0.2,1500000,2000000.0,40,10,0.3184703354899347,0.319025970188194,-0.05556346982593108
holdout_id,0.05,0.2,2000000,inf,31,25,0.3846702012047503,0.3768183511154232,0.7851850089327095
holdout_id,0.05,0.25,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.05,0.25,1000000,1300000.0,75,6,0.23209229245423338,0.2342305265810221,-0.2138234126788735
holdout_id,0.05,0.25,1300000,1500000.0,30,6,0.23525524324691327,0.23503883206020423,0.02164111867090368
holdout_id,0.05,0.25,1500000,2000000.0,40,10,0.3184703354899347,0.3192252482570753,-0.07549127671406253
holdout_id,0.05,0.25,2000000,inf,31,25,0.3846702012047503,0.3749899459049443,0.968025529980604
holdout_id,0.05,0.3333333333333333,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.05,0.3333333333333333,1000000,1300000.0,75,6,0.23209229245423338,0.23498785018324034,-0.2895557729006959
holdout_id,0.05,0.3333333333333333,1300000,1500000.0,30,6,0.23525524324691327,0.235118848871369,0.013639437554427425
holdout_id,0.05,0.3333333333333333,1500000,2000000.0,40,10,0.3184703354899347,0.31961083276810714,-0.11404972781724476
holdout_id,0.05,0.3333333333333333,2000000,inf,31,25,0.3846702012047503,0.37206619615772735,1.260400504702297
holdout_id,0.05,0.5,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.05,0.5,1000000,1300000.0,75,6,0.23209229245423338,0.2365680907909468,-0.447579833671341
holdout_id,0.05,0.5,1300000,1500000.0,30,6,0.23525524324691327,0.23550675862567522,-0.02515153787619462
holdout_id,0.05,0.5,1500000,2000000.0,40,10,0.3184703354899347,0.3205815351772829,-0.21111996873481864
holdout_id,0.05,0.5,2000000,inf,31,25,0.3846702012047503,0.36669522519804,1.797497600671033
holdout_id,0.05,0.75,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.05,0.75,1000000,1300000.0,75,6,0.23209229245423338,0.23909913887509837,-0.7006846420864993
holdout_id,0.05,0.75,1300000,1500000.0,30,6,0.23525524324691327,0.23665496365300648,-0.13997204060932078
holdout_id,0.05,0.75,1500000,2000000.0,40,10,0.3184703354899347,0.32253160977269774,-0.4061274282763039
holdout_id,0.05,0.75,2000000,inf,31,25,0.3846702012047503,0.3598818551339423,2.4788346070808043
holdout_id,0.05,1.0,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.05,1.0,1000000,1300000.0,75,6,0.23209229245423338,0.24181759545873152,-0.9725303004498143
holdout_id,0.05,1.0,1300000,1500000.0,30,6,0.23525524324691327,0.23847362111127973,-0.3218377864366462
holdout_id,0.05,1.0,1500000,2000000.0,40,10,0.3184703354899347,0.32506478576219894,-0.6594450272264241
holdout_id,0.05,1.0,2000000,inf,31,25,0.3846702012047503,0.35463522659856095,3.003497460618937
holdout_id,0.075,0.1,0,1000000.0,760,1,0.18528047376945203,0.18545776878737982,-0.017729501792779212
holdout_id,0.075,0.1,1000000,1300000.0,75,12,0.23209229245423338,0.23281034566920739,-0.07180532149740071
holdout_id,0.075,0.1,1300000,1500000.0,30,11,0.23525524324691327,0.23506190772000846,0.019333552690481426
holdout_id,0.075,0.1,1500000,2000000.0,40,21,0.3184703354899347,0.31784391595483064,0.06264195351040613
holdout_id,0.075,0.1,2000000,inf,31,26,0.3846702012047503,0.38027354359667814,0.4396657608072174
holdout_id,0.075,0.2,0,1000000.0,760,1,0.18528047376945203,0.18565626483756018,-0.037579106810814444
holdout_id,0.075,0.2,1000000,1300000.0,75,12,0.23209229245423338,0.23357572879709412,-0.14834363428607444
holdout_id,0.075,0.2,1300000,1500000.0,30,11,0.23525524324691327,0.23498413504443427,0.02711082024789979
holdout_id,0.075,0.2,1500000,2000000.0,40,21,0.3184703354899347,0.31739290313110974,0.1077432358824959
holdout_id,0.075,0.2,2000000,inf,31,26,0.3846702012047503,0.37608813052740664,0.8582070677343678
holdout_id,0.075,0.25,0,1000000.0,760,1,0.18528047376945203,0.1857634422949924,-0.04829685255403615
holdout_id,0.075,0.25,1000000,1300000.0,75,12,0.23209229245423338,0.23397602505124077,-0.1883732597007387
holdout_id,0.075,0.25,1300000,1500000.0,30,11,0.23525524324691327,0.23498862729250036,0.026661595441290764
holdout_id,0.075,0.25,1500000,2000000.0,40,21,0.3184703354899347,0.31723341939258826,0.1236916097346441
holdout_id,0.075,0.25,2000000,inf,31,26,0.3846702012047503,0.3740768704997272,1.0593330705023107
holdout_id,0.075,0.3333333333333333,0,1000000.0,760,1,0.18528047376945203,0.185953787230928,-0.06733134614759773
holdout_id,0.075,0.3333333333333333,1000000,1300000.0,75,12,0.23209229245423338,0.2346690593904778,-0.25767669362444234
holdout_id,0.075,0.3333333333333333,1300000,1500000.0,30,11,0.23525524324691327,0.23506037628751228,0.019486695940099108
holdout_id,0.075,0.3333333333333333,1500000,2000000.0,40,21,0.3184703354899347,0.3170656594055936,0.14046760843410833
holdout_id,0.075,0.3333333333333333,2000000,inf,31,26,0.3846702012047503,0.37084849267466563,1.3821708530084686
holdout_id,0.075,0.5,0,1000000.0,760,1,0.18528047376945203,0.18637824562389246,-0.10977718544404325
holdout_id,0.075,0.5,1000000,1300000.0,75,12,0.23209229245423338,0.23615111342457717,-0.4058820970343796
holdout_id,0.075,0.5,1300000,1500000.0,30,11,0.23525524324691327,0.23544448849410038,-0.018924524718710867
holdout_id,0.075,0.5,1500000,2000000.0,40,21,0.3184703354899347,0.3170983340540408,0.1372001435893888
holdout_id,0.075,0.5,2000000,inf,31,26,0.3846702012047503,0.36487022626105675,1.9799974943693566
holdout_id,0.075,0.75,0,1000000.0,760,1,0.18528047376945203,0.18712358431234066,-0.18431105428886319
holdout_id,0.075,0.75,1000000,1300000.0,75,12,0.23209229245423338,0.2386095899902755,-0.6517297536042133
holdout_id,0.075,0.75,1300000,1500000.0,30,11,0.23525524324691327,0.23661865119104442,-0.13634079441311453
holdout_id,0.075,0.75,1500000,2000000.0,40,21,0.3184703354899347,0.3180664833459733,0.04038521439613807
holdout_id,0.075,0.75,2000000,inf,31,26,0.3846702012047503,0.3571575207127499,2.7512680492000396
holdout_id,0.075,1.0,0,1000000.0,760,1,0.18528047376945203,0.18799790580072426,-0.27174320312722267
holdout_id,0.075,1.0,1000000,1300000.0,75,12,0.23209229245423338,0.24134279456772367,-0.9250502113490294
holdout_id,0.075,1.0,1300000,1500000.0,30,11,0.23525524324691327,0.23850050680129667,-0.32452635543833985
holdout_id,0.075,1.0,1500000,2000000.0,40,21,0.3184703354899347,0.3201278580258092,-0.16575225358744783
holdout_id,0.075,1.0,2000000,inf,31,26,0.3846702012047503,0.3510372384983116,3.3632962706438727
holdout_id,0.1,0.1,0,1000000.0,760,2,0.18528047376945203,0.1854807129137442,-0.020023914429218026
holdout_id,0.1,0.1,1000000,1300000.0,75,23,0.23209229245423338,0.2329780344928716,-0.08857420386382264
holdout_id,0.1,0.1,1300000,1500000.0,30,17,0.23525524324691327,0.23409122569422003,0.11640175526932417
holdout_id,0.1,0.1,1500000,2000000.0,40,25,0.3184703354899347,0.31692699342419833,0.1543342065736364
holdout_id,0.1,0.1,2000000,inf,31,27,0.3846702012047503,0.3797277952125259,0.4942405992224397
holdout_id,0.1,0.2,0,1000000.0,760,2,0.18528047376945203,0.18570318668981498,-0.04227129203629443
holdout_id,0.1,0.2,1000000,1300000.0,75,23,0.23209229245423338,0.23402347027813042,-0.193117782389704
holdout_id,0.1,0.2,1300000,1500000.0,30,17,0.23525524324691327,0.23320547341193917,0.20497698349740967
holdout_id,0.1,0.2,1500000,2000000.0,40,25,0.3184703354899347,0.3156263635430053,0.28439719469294245
holdout_id,0.1,0.2,2000000,inf,31,27,0.3846702012047503,0.3749992834881674,0.9670917716582905
holdout_id,0.1,0.25,0,1000000.0,760,2,0.18528047376945203,0.18582273692018755,-0.054226315073552245
holdout_id,0.1,0.25,1000000,1300000.0,75,23,0.23209229245423338,0.23460541892283,-0.25131264685966104
holdout_id,0.1,0.25,1300000,1500000.0,30,17,0.23525524324691327,0.2328679779925126,0.23872652544006667
holdout_id,0.1,0.25,1500000,2000000.0,40,25,0.3184703354899347,0.31506802690111946,0.34023085888152393
holdout_id,0.1,0.25,2000000,inf,31,27,0.3846702012047503,0.3727177963561429,1.1952404848607434
holdout_id,0.1,0.3333333333333333,0,1000000.0,760,2,0.18528047376945203,0.18603426657472244,-0.0753792805270409
holdout_id,0.1,0.3333333333333333,1000000,1300000.0,75,23,0.23209229245423338,0.23566207709403106,-0.35697846397976796
holdout_id,0.1,0.3333333333333333,1300000,1500000.0,30,17,0.23525524324691327,0.23246268130520412,0.2792561941709154
holdout_id,0.1,0.3333333333333333,1500000,2000000.0,40,25,0.3184703354899347,0.31427487004942994,0.4195465440504753
holdout_id,0.1,0.3333333333333333,2000000,inf,31,27,0.3846702012047503,0.36904148291852945,1.5628718286220866
holdout_id,0.1,0.5,0,1000000.0,760,2,0.18528047376945203,0.18650318035909297,-0.12227065896409373
holdout_id,0.1,0.5,1000000,1300000.0,75,23,0.23209229245423338,0.2380952989198511,-0.6003006465617716
holdout_id,0.1,0.5,1300000,1500000.0,30,17,0.23525524324691327,0.23224464673813028,0.3010596508782992
holdout_id,0.1,0.5,1500000,2000000.0,40,25,0.3184703354899347,0.3132081635952598,0.5262171894674872
holdout_id,0.1,0.5,2000000,inf,31,27,0.3846702012047503,0.36217900474947134,2.2491196455278972
holdout_id,0.1,0.75,0,1000000.0,760,2,0.18528047376945203,0.18732029826709648,-0.2039824497644449
holdout_id,0.1,0.75,1000000,1300000.0,75,23,0.23209229245423338,0.24251976941270476,-1.0427476958471376
holdout_id,0.1,0.75,1300000,1500000.0,30,17,0.23525524324691327,0.2333993825350812,0.18558607118320802
holdout_id,0.1,0.75,1500000,2000000.0,40,25,0.3184703354899347,0.3129182498498978,0.5552085640036897
holdout_id,0.1,0.75,2000000,inf,31,27,0.3846702012047503,0.3531803943838309,3.1489806820919397
holdout_id,0.1,1.0,0,1000000.0,760,2,0.18528047376945203,0.18827231111600584,-0.29918373465538106
holdout_id,0.1,1.0,1000000,1300000.0,75,23,0.23209229245423338,0.24782877991212254,-1.5736487457889163
holdout_id,0.1,1.0,1300000,1500000.0,30,17,0.23525524324691327,0.2363061206613913,-0.10508774144780408
holdout_id,0.1,1.0,1500000,2000000.0,40,25,0.3184703354899347,0.3142026314571357,0.42677040327990245
holdout_id,0.1,1.0,2000000,inf,31,27,0.3846702012047503,0.3458422099859724,3.882799121877789
